CityName,CityType,CityId
Huntley,Business,ec387713-9c5e-40e0-b247-b02dd2602962
Marshallberg,Leisure,c9255d7a-0787-4870-8662-68970f1ee320
Sigel,Leisure,61d676c7-b187-42e6-ab6a-000c53d82294
Westphalia,Leisure,d0272732-7593-48ad-b448-2f4176469345
Union Center,Business,98fb44da-30d3-4948-975b-c2f556e70e9d
Danielsville,Business,c115da79-5c75-4b6e-bfeb-8dbce9da20f9
Nutley,Leisure,f51369f3-941b-4d0c-b3ae-35051ec95c3f
Mokelumne Hill,Leisure,c4693951-27d4-46ef-964f-ecdc7d783851
Southern Pines,Leisure,b4ff212b-c434-42e8-b606-955ac745a9a9
Naches,Business,c52e9658-165d-45fc-b29f-183c3eafd64a
Lapoint,Leisure,66fe87ca-4d06-4ba0-b7cb-53d27b75f48f
New Pekin,Leisure,9823524e-9e34-4d28-ad0e-3f8319efc6c4
Kinzua,Leisure,6ab09698-dc8e-4676-8b5d-a20a5d601268
Featherville,Leisure,4f2c9827-713d-4e89-afaa-527cebe0ce53
Corwin,Leisure,7b668a94-f649-4707-8729-22f41ae40571
Brady,Business,d195cbd5-bd03-4762-8b7c-489fbb4e35a9
Forest Glade,Leisure,1caf8954-5ffb-4005-bdaf-58e0760428d8
Hymera,Leisure,1bc8d5f0-6a5a-449a-8c68-74a3e8428c54
Sebree,Leisure,1d311f43-64d1-488b-a829-995058b05882
Muscle Shoals,Leisure,0ee53024-27fe-47e1-95ce-efc0e300deba
Nardin,Leisure,784e5a83-fec6-4756-8245-8b69073ae6fc
Saint Dennis,Leisure,68046e4a-c9aa-48eb-a95d-2e495ac48c48
Mullan,Business,1b7a285b-d3cf-406d-971f-4aa062a87c2d
Big Bear Lake,Leisure,c1fac52a-8362-4776-aaa2-32ee39ea33df
Chandler Heights,Leisure,0354d93e-4aa4-4166-9adc-64fbfa192adc
Wilseyville,Business,959bb817-f3af-4cd8-90c9-bc154ecea545
Union Beach,Leisure,b1d58a86-872c-4e21-8411-38879b33e463
Narka,Business,2bc7ac83-aef6-412b-a60a-fc67c867d615
Kapaau,Leisure,17e5f3e9-7d5c-4fed-abb6-0b8bf005650d
Schellsburg,Leisure,c1f99980-41c8-49bc-ae4b-b32f394afbc9
Port Reading,Leisure,16e34fb3-4433-4b20-b531-277b007f18de
Welcome,Leisure,21ea5c6e-f850-4934-b69f-439a925242ba
Penhook,Leisure,ed7ba3ca-ee7d-44cc-baf1-f5fd84c5eb77
Shafer,Leisure,6af03f22-69e9-43bc-a116-3c61e94135ef
Gemmell,Business,c15fb1d8-1319-42ef-b9de-f09e5dee5c13
Ford City,Leisure,bfb962f3-2ed8-4597-86a6-41f9a3042f29
Blair,Leisure,dfa3bbb3-892d-4dc1-a52b-dd11d6676f49
Liberty Hill,Business,c31129f1-9656-443e-901c-5445d2eb7b91
Burchinal,Leisure,b07b5f6d-b6e0-498c-8529-e53379f01059
Spink,Leisure,6a093089-983e-4e4d-b2df-70a3c8cd3c18
East Butler,Business,099bfe95-9a5b-4660-9d94-68ee3ab5ba62
Morrisville,Leisure,aac7cd99-24bf-4ede-9a28-f2c7fd75feca
Germantown Hills,Leisure,4d44b595-b559-47c8-8148-e975f92c4503
Tumalo,Leisure,62720734-b74d-4792-ad86-ce7348c6a181
Summersville,Leisure,e38b58b2-617d-4c40-927c-ac6b944784ef
Esparto,Leisure,19635349-2bdf-4f7b-86e5-d0d005c117e7
Brownington,Leisure,5376dc8c-8bfe-48dd-baee-9dce7b34381c
Napakiak,Business,03fd7dbc-3332-4148-be14-493c13068758
Girdwood,Business,d1e112e3-85a5-4730-a36a-008dcc8b762f
Moddersville,Leisure,6b7c8f09-a16d-458c-902b-b276fd2bc074
Hoboken,Business,bac878e3-bfb2-4fbc-bda8-b687ea310177
Idaho City,Leisure,41258370-c2a5-41de-a143-dbd23aac4ff6
Houma,Business,c48d202e-6960-449f-bd10-8c09f4dd9b05
Braceville,Business,1600afa2-b491-437f-9aa1-54ffe0ef1a3e
South Deerfield,Leisure,271abb35-8b27-4fb8-bcd8-b8f42a7dbe87
Waunakee,Leisure,93380db0-7ac0-4831-b8e4-7c58be640878
Beulah,Leisure,bbf38ddc-2622-43d2-94dd-38dbe53ae3dd
Herndon,Business,d37f88cd-4a85-40aa-bf22-7b5108424c17
Despard,Leisure,75890c8e-d5a2-43b0-9ea4-dcb00beee55e
Cord,Business,3b456469-8c73-49c6-b7db-8d119ddaa5d7
Freeville,Business,0d2b84ba-e99f-431a-abd3-347bce3d562a
Capitan,Business,206aab2b-1c78-41d0-90ae-8b22e5ec54af
West Lafayette,Leisure,ac1648c2-0bae-4cfe-8842-c8e5be2177eb
Draketown,Leisure,646ab4e1-85a9-4974-b4ad-e09f519d8086
Cape Canaveral,Business,3b0b060e-059b-40c7-a50e-b4be412cc3db
Shellman,Leisure,70033ce4-1d1a-4bc8-a25e-08df78886522
Chatmoss,Business,30983c66-75f8-4417-b0e2-870752eccd48
Saltillo,Business,1d1dc503-5ad2-40a1-8063-bddba34b34e3
Alexander City,Business,4d81b561-d745-416f-81a5-87ff299c1475
Tarver,Leisure,a176293d-c192-4a6f-966b-a6684211a874
Hooper Bay,Business,853dc323-2aae-4b06-9ebe-a8e2263bf0ec
Searles,Leisure,9d9b6371-0b14-4540-92d6-44805c084ea2
Scotland,Leisure,8962100b-a8cc-44af-852c-6ffe6886130a
Squires,Business,6924dc5f-99d2-48fc-a0ac-b6427f7938d7
Flower Hill,Business,f8a7a7db-ba92-4c3f-b78b-1aed36614071
Franklintown,Leisure,4038bd81-4875-453f-8e80-854668d580de
Anahola,Business,6821f823-fb9b-4688-9b8c-c92a1e2296e1
Lake Lorraine,Business,81a756a3-50d0-47d2-85d3-b0ee5867ae48
La Alianza,Business,7033219d-460e-4de3-9ae7-2951c0b67ab8
Manhasset,Business,977882cb-114b-47cc-9408-cc2def28c62f
Lucama,Leisure,52b3367d-00c2-4d05-8d2f-aa41592ef3ee
Surry,Business,a0da1c05-80a4-4dfe-966b-b00c7ae7e80e
Colvos,Leisure,137c2023-2a53-41ae-a6a1-284f5b5ccaec
Dallesport,Leisure,a3a870b2-cc5f-4625-ba3f-eb6489e05097
Happy Camp,Business,7b09ba4f-7f85-4f4f-83a3-1cfef652c042
Meadowlakes,Business,87f32774-c0c2-400a-8274-15c0befd2902
Churubusco,Leisure,0e1771ac-77b5-4128-b25c-ab1ecd38693d
Ellicott,Leisure,5cdba890-20f9-48df-8f8f-955298aade87
Kinderhook,Leisure,921061f0-47e6-4e73-a27a-7e4ae2b36f4a
Clark Center,Business,05f0579a-334d-449f-b176-d7bec61e66e0
Arvana,Leisure,c3252c8f-56f1-4b1b-b5f9-334f79bef050
Burdett,Leisure,c1c64477-44a3-46ba-95cf-ef15c194a837
Weloka,Leisure,09840871-6bf1-4592-94c2-c6722d188215
Laconia,Business,ceb2fac3-e4c6-4cfc-9442-de089f6a630e
Harts,Leisure,30dd97bb-6c07-427c-833f-160f6198ffb4
Moose Lake,Business,afbaf83a-4f5b-40d8-9076-48dd8115957f
Meadow Vale,Leisure,dcbd52e0-75d8-49a8-93a1-79410d1c0ad2
Tamina,Leisure,2124faac-0761-4326-a84e-e503c3e200cb
McLeod,Business,217e8b04-4f3e-46c2-9cf3-8090231cb85c
Snoqualmie,Leisure,b134dd70-974e-44fc-9f97-9436411a42e9
L'Anse,Leisure,56763d70-6158-4633-9afd-128f865c3ec4
Dumont,Business,02e2034b-2607-474a-98c2-4fd4c40f79fa
Shelburne,Business,81ca5e0c-1e97-4702-9fda-4c965532ae51
Rio Creek,Leisure,9dcd58eb-0a4e-4f26-86a3-c8152053af5c
Flatwillow,Business,a49a5ff7-57a9-4c90-a972-5a0aab47fa66
Vinings,Leisure,d4a20412-e804-4368-bbb6-aa21db9b8a82
Gun Barrel City,Leisure,2d298b62-d2a5-419f-8781-2e64d480fd89
Flaxton,Leisure,3f3bf6c6-3552-4566-a173-ae9032e9b66f
Massapequa,Leisure,c6063e4b-4f98-4d58-9132-600847151b9e
Hemlock,Leisure,d8faad7c-ae25-4527-bb4f-4550148a5a99
Sumidero,Business,06b39ebe-0931-478d-9f74-0ae38048014e
Whittlesey,Leisure,5c85109b-0976-474f-9f26-d899ac0bc697
Cavour,Leisure,0be23db4-3a32-4a81-8b3a-d5fd54ec1988
Marsh,Business,d398bb7b-dbc5-4041-b0d4-a216c26c94e9
Grainton,Business,53be4b1d-91a7-406d-9280-1f6723977a21
Port Lavaca,Leisure,3dc8c0c5-19ed-4e69-b95e-759f224d0b92
Milligan,Business,91cb8a01-e029-4f73-8d54-0953b60c5691
Indian Village,Leisure,289663c0-4ca6-4641-9588-670936decf11
Bent Creek,Leisure,3520d44b-ecdc-4a34-b072-e4d9d368930e
Karnes City,Leisure,49514a94-6990-43a2-96c7-8c3749994b2b
Nimmons,Leisure,8a8ab21a-a72e-4489-91c7-bc9f3568888b
Fish Creek,Leisure,a12aea7d-afab-44ad-aa22-13411504a333
Elkview,Leisure,b55d2008-faf2-4a87-88c4-1fcfadaacbce
Dewey Beach,Business,82199962-c79b-4c62-aad5-a6b869151ec6
Selfridge,Leisure,6ab15f44-f7af-4bed-a452-8dce29778d70
Thurman,Leisure,2517b364-516d-442a-b532-582a0ab8685a
Navarro,Leisure,f6156f3f-7b21-49f6-9119-66d842cbb522
Rocklin,Leisure,eaf7a3c7-bbf1-4e5a-8f8a-30d9eb5253e8
Chelyan,Leisure,9eb765ff-4657-414e-98d0-95b33ec11f27
Country Club Estates,Leisure,dd030db2-cf86-44da-a025-ac6d51c60295
Rogerson,Leisure,4a4cfe9f-0e63-4f82-88b1-1eae00c34e73
Kaktovik,Leisure,bd5e6ad8-d5f6-42b9-99c5-d9a21fcc0672
Glen Ellyn,Business,40d9c2a3-b46c-49c0-ad26-afe428d94761
Elk Grove Village,Leisure,6799c844-aff8-4042-8d76-4e6b15db6f6d
Saint Maurice,Business,5614e7c6-7623-4778-ae92-9fced569b538
Temple City,Leisure,8fd965f6-3f60-4ad3-a1d5-9c95963fc8a0
Prattville,Leisure,df5581f8-f598-4a30-9adb-75957988e794
Tomnolen,Leisure,149ae3f9-cf55-4d7e-ad66-079d199d9015
Kingston Springs,Leisure,c4523104-8642-4e81-9947-a3a64a996ca5
Lookout,Leisure,eeb139fd-4d48-4adc-95c5-0068e25f8b10
Devils Den,Leisure,9d6b2a59-5a37-47c6-9e06-28458e1933a7
Rice,Leisure,a8d26046-de72-4abf-8f70-1563e5879ff6
Charlotte Amalie,Leisure,25b33613-83af-4f3e-af1e-557731472af2
Ives Estates,Business,08b10f4b-111a-4d0d-9947-0be15dd3afe9
Dockton,Business,ce555457-6159-4715-87fc-f9775886dfdb
Retrop,Business,e806588f-05b0-45b8-b428-d1cf0d261afc
